ts,device,co,humidity,light,lpg,motion,smoke,temp
1594512917,b8:27:eb:bf:9d:51,0.004980326,49,FALSE,0.007678039,FALSE,0.020488841,22
1594512920,1c:bf:ce:15:ec:4d,0.004245145,78.19999695,TRUE,0.006840238,FALSE,0.018109938,27
1594512921,00:0f:00:70:91:0a,0.002792826,74.69999695,FALSE,0.005052672,FALSE,0.013103809,19.5
1594512921,b8:27:eb:bf:9d:51,0.005020767,49.2,FALSE,0.00772309,FALSE,0.020617282,22
1594512924,1c:bf:ce:15:ec:4d,0.004245145,78.19999695,TRUE,0.006840238,FALSE,0.018109938,27
1594512924,00:0f:00:70:91:0a,0.002840089,74.80000305,FALSE,0.005114383,FALSE,0.013274837,19.5
1594512925,b8:27:eb:bf:9d:51,0.004994671,49.2,FALSE,0.007694031,FALSE,0.020534428,22
1594512928,1c:bf:ce:15:ec:4d,0.004245145,78.19999695,TRUE,0.006840238,FALSE,0.018109938,27
1594512928,b8:27:eb:bf:9d:51,0.004994706,49.4,FALSE,0.007694069,FALSE,0.020534537,22
1594512929,00:0f:00:70:91:0a,0.002792826,74.90000153,FALSE,0.005052672,FALSE,0.013103809,19.5
1594512932,b8:27:eb:bf:9d:51,0.004994671,49.4,FALSE,0.007694031,FALSE,0.020534428,22
1594512933,1c:bf:ce:15:ec:4d,0.004222511,78.19999695,TRUE,0.006813836,FALSE,0.018035281,27
1594512934,00:0f:00:70:91:0a,0.002792826,74.90000153,FALSE,0.005052672,FALSE,0.013103809,19.5
1594512936,b8:27:eb:bf:9d:51,0.005020762,49.3,FALSE,0.007723084,FALSE,0.020617265,22
1594512939,b8:27:eb:bf:9d:51,0.005030957,49.4,FALSE,0.007734426,FALSE,0.020649609,22
1594512941,1c:bf:ce:15:ec:4d,0.004237585,78.19999695,TRUE,0.006831423,FALSE,0.018085011,27
1594512943,b8:27:eb:bf:9d:51,0.004990367,49.5,FALSE,0.007689234,FALSE,0.020520753,22
1594512944,00:0f:00:70:91:0a,0.002840089,74.90000153,FALSE,0.005114383,FALSE,0.013274837,19.5
1594512947,b8:27:eb:bf:9d:51,0.004980355,49.5,FALSE,0.007678071,FALSE,0.020488933,22
1594512949,00:0f:00:70:91:0a,0.002840089,75,FALSE,0.005114383,FALSE,0.013274837,19.5
1594512951,b8:27:eb:bf:9d:51,0.004999033,49.5,FALSE,0.007698891,FALSE,0.020548282,22
1594512953,1c:bf:ce:15:ec:4d,0.004248979,78,TRUE,0.006844707,FALSE,0.018122576,27
1594512954,b8:27:eb:bf:9d:51,0.004971645,49.7,FALSE,0.007668355,FALSE,0.020461238,22
1594512958,b8:27:eb:bf:9d:51,0.005001927,50,FALSE,0.007702115,FALSE,0.020557476,22
1594512960,1c:bf:ce:15:ec:4d,0.004241476,77.90000153,TRUE,0.006835961,FALSE,0.018097843,27
1594512962,b8:27:eb:bf:9d:51,0.005006241,50.1,FALSE,0.007706919,FALSE,0.020571173,22
1594512965,00:0f:00:70:91:0a,0.002840089,75,FALSE,0.005114383,FALSE,0.013274837,19.5
1594512965,b8:27:eb:bf:9d:51,0.004980273,49.9,FALSE,0.00767798,FALSE,0.020488672,22
1594512968,1c:bf:ce:15:ec:4d,0.004245145,77.90000153,TRUE,0.006840238,FALSE,0.018109938,27
1594512969,b8:27:eb:bf:9d:51,0.005032342,49.8,FALSE,0.007735967,FALSE,0.020654002,22
1594512972,00:0f:00:70:91:0a,0.002792826,75.19999695,FALSE,0.005052672,FALSE,0.013103809,19.5
1594512973,b8:27:eb:bf:9d:51,0.005006283,49.8,FALSE,0.007706966,FALSE,0.020571306,22
1594512976,b8:27:eb:bf:9d:51,0.004988919,49.9,FALSE,0.00768762,FALSE,0.020516151,22
1594512978,1c:bf:ce:15:ec:4d,0.004279504,77.90000153,TRUE,0.006880243,FALSE,0.018223098,27
1594512978,00:0f:00:70:91:0a,0.002840089,75,FALSE,0.005114383,FALSE,0.013274837,19.5
1594512980,b8:27:eb:bf:9d:51,0.005020725,50.1,FALSE,0.007723043,FALSE,0.020617148,22
1594512984,b8:27:eb:bf:9d:51,0.00501782,50.2,FALSE,0.00771981,FALSE,0.02060793,22.1
1594512986,00:0f:00:70:91:0a,0.002840089,75.09999847,FALSE,0.005114383,FALSE,0.013274837,19.5
1594512987,b8:27:eb:bf:9d:51,0.00502078,50.2,FALSE,0.007723105,FALSE,0.020617325,22
1594512988,1c:bf:ce:15:ec:4d,0.004302587,77.90000153,TRUE,0.00690707,FALSE,0.018299006,27
1594512991,b8:27:eb:bf:9d:51,0.005016397,50.3,FALSE,0.007718227,FALSE,0.020603414,22
1594512991,00:0f:00:70:91:0a,0.002840089,75.09999847,FALSE,0.005114383,FALSE,0.013274837,19.5
1594512994,1c:bf:ce:15:ec:4d,0.004310347,77.90000153,TRUE,0.006916078,FALSE,0.018324501,27
1594512995,b8:27:eb:bf:9d:51,0.005007697,50.4,FALSE,0.007708541,FALSE,0.020575797,22
1594512996,00:0f:00:70:91:0a,0.002840089,75.09999847,FALSE,0.005114383,FALSE,0.013274837,19.5
1594512998,b8:27:eb:bf:9d:51,0.005030957,50.4,FALSE,0.007734426,FALSE,0.020649609,22
1594513000,1c:bf:ce:15:ec:4d,0.004322066,77.90000153,TRUE,0.006929676,FALSE,0.018362987,27
1594513000,00:0f:00:70:91:0a,0.002840089,75.19999695,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513002,b8:27:eb:bf:9d:51,0.004994671,50.5,FALSE,0.007694031,FALSE,0.020534428,22
1594513004,1c:bf:ce:15:ec:4d,0.004333721,78,TRUE,0.006943189,FALSE,0.018401241,27
1594513006,b8:27:eb:bf:9d:51,0.005016397,50.7,FALSE,0.007718227,FALSE,0.020603414,22
1594513008,00:0f:00:70:91:0a,0.002840089,75.30000305,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513009,b8:27:eb:bf:9d:51,0.00499186,50.8,FALSE,0.007690898,FALSE,0.020525496,22
1594513010,1c:bf:ce:15:ec:4d,0.004341545,78,TRUE,0.006952255,FALSE,0.018426906,27
1594513012,00:0f:00:70:91:0a,0.002840089,75.40000153,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513013,b8:27:eb:bf:9d:51,0.004975983,50.9,FALSE,0.007673195,FALSE,0.020475034,22.1
1594513015,1c:bf:ce:15:ec:4d,0.0043751,78.09999847,TRUE,0.006991084,FALSE,0.018536861,27
1594513017,b8:27:eb:bf:9d:51,0.005038194,50.8,FALSE,0.007742474,FALSE,0.02067256,22.1
1594513020,00:0f:00:70:91:0a,0.002840089,75.40000153,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513021,b8:27:eb:bf:9d:51,0.005030915,50.8,FALSE,0.007734379,FALSE,0.020649475,22.1
1594513021,1c:bf:ce:15:ec:4d,0.004341545,78.09999847,TRUE,0.006952255,FALSE,0.018426906,27
1594513024,b8:27:eb:bf:9d:51,0.005029451,50.7,FALSE,0.007732751,FALSE,0.020644832,22.1
1594513026,1c:bf:ce:15:ec:4d,0.004415088,78.09999847,TRUE,0.007037249,FALSE,0.018667642,27
1594513028,00:0f:00:70:91:0a,0.002840089,75.40000153,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513028,b8:27:eb:bf:9d:51,0.005000431,50.7,FALSE,0.007700449,FALSE,0.020552724,22.1
1594513030,1c:bf:ce:15:ec:4d,0.004341545,78.19999695,TRUE,0.006952255,FALSE,0.018426906,27.10000038
1594513032,b8:27:eb:bf:9d:51,0.005014896,50.6,FALSE,0.007716556,FALSE,0.02059865,22.1
1594513035,00:0f:00:70:91:0a,0.002792826,75.40000153,FALSE,0.005052672,FALSE,0.013103809,19.5
1594513035,b8:27:eb:bf:9d:51,0.004994671,50.6,FALSE,0.007694031,FALSE,0.020534428,22.1
1594513036,1c:bf:ce:15:ec:4d,0.004351369,78.09999847,TRUE,0.006963631,FALSE,0.018459116,27
1594513039,b8:27:eb:bf:9d:51,0.004986056,50.6,FALSE,0.007684428,FALSE,0.020507053,22.1
1594513040,00:0f:00:70:91:0a,0.002840089,75.40000153,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513043,b8:27:eb:bf:9d:51,0.005009159,50.5,FALSE,0.007710169,FALSE,0.020580438,22.1
1594513044,1c:bf:ce:15:ec:4d,0.0043751,78,TRUE,0.006991084,FALSE,0.018536861,27
1594513046,b8:27:eb:bf:9d:51,0.005030915,50.5,FALSE,0.007734379,FALSE,0.020649475,22.1
1594513048,1c:bf:ce:15:ec:4d,0.004548873,78.09999847,TRUE,0.007190871,FALSE,0.019103261,27
1594513050,b8:27:eb:bf:9d:51,0.005016397,50.5,FALSE,0.007718227,FALSE,0.020603414,22.1
1594513053,1c:bf:ce:15:ec:4d,0.004604152,78.09999847,TRUE,0.007253979,FALSE,0.019282399,27
1594513054,b8:27:eb:bf:9d:51,0.005044054,50.5,FALSE,0.007748987,FALSE,0.020691137,22.1
1594513056,00:0f:00:70:91:0a,0.002792826,75.19999695,FALSE,0.005052672,FALSE,0.013103809,19.5
1594513057,b8:27:eb:bf:9d:51,0.005023652,50.5,FALSE,0.007726301,FALSE,0.020626438,22.1
1594513061,b8:27:eb:bf:9d:51,0.005013474,50.6,FALSE,0.007714973,FALSE,0.020594137,22.1
1594513063,1c:bf:ce:15:ec:4d,0.004351369,78.09999847,TRUE,0.006963631,FALSE,0.018459116,27
1594513065,b8:27:eb:bf:9d:51,0.005058744,50.6,FALSE,0.007765305,FALSE,0.020737684,22.1
1594513068,1c:bf:ce:15:ec:4d,0.004302587,78.30000305,TRUE,0.00690707,FALSE,0.018299006,27
1594513068,b8:27:eb:bf:9d:51,0.005007697,50.6,FALSE,0.007708541,FALSE,0.020575797,22.1
1594513069,00:0f:00:70:91:0a,0.002840089,75.09999847,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513072,b8:27:eb:bf:9d:51,0.00507947,50.7,FALSE,0.007788308,FALSE,0.020803309,22.1
1594513074,00:0f:00:70:91:0a,0.002840089,75.09999847,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513074,1c:bf:ce:15:ec:4d,0.00444965,78.30000305,TRUE,0.007077058,FALSE,0.018780466,27
1594513076,b8:27:eb:bf:9d:51,0.005020725,50.7,FALSE,0.007723043,FALSE,0.020617148,22.2
1594513078,00:0f:00:70:91:0a,0.002840089,75.09999847,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513080,b8:27:eb:bf:9d:51,0.005052864,50.7,FALSE,0.007758775,FALSE,0.020719057,22.1
1594513080,1c:bf:ce:15:ec:4d,0.004351369,78.30000305,TRUE,0.006963631,FALSE,0.018459116,27
1594513083,00:0f:00:70:91:0a,0.002840089,62.29999924,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513083,b8:27:eb:bf:9d:51,0.005035299,50.7,FALSE,0.007739255,FALSE,0.020663379,22.2
1594513085,1c:bf:ce:15:ec:4d,0.004439323,78.30000305,TRUE,0.007065172,FALSE,0.018746775,27
1594513087,00:0f:00:70:91:0a,0.002840089,75.09999847,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513087,b8:27:eb:bf:9d:51,0.005016439,50.7,FALSE,0.007718274,FALSE,0.020603548,22.2
1594513090,00:0f:00:70:91:0a,0.002700983,75.19999695,FALSE,0.004931918,FALSE,0.012769561,19.5
1594513091,b8:27:eb:bf:9d:51,0.005039661,50.6,FALSE,0.007744104,FALSE,0.020677211,22.2
1594513091,1c:bf:ce:15:ec:4d,0.004391004,78.19999695,TRUE,0.007009459,FALSE,0.018588908,27
1594513094,b8:27:eb:bf:9d:51,0.005020725,50.6,FALSE,0.007723043,FALSE,0.020617148,22.2
1594513097,00:0f:00:70:91:0a,0.002840089,75.19999695,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513097,1c:bf:ce:15:ec:4d,0.004439323,78.09999847,TRUE,0.007065172,FALSE,0.018746775,27
1594513098,b8:27:eb:bf:9d:51,0.005006199,50.5,FALSE,0.007706873,FALSE,0.02057104,22.2
1594513102,b8:27:eb:bf:9d:51,0.005000431,50.4,FALSE,0.007700449,FALSE,0.020552724,22.2
1594513102,00:0f:00:70:91:0a,0.002840089,75.30000305,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513105,b8:27:eb:bf:9d:51,0.005020725,50.3,FALSE,0.007723043,FALSE,0.020617148,22.2
1594513106,1c:bf:ce:15:ec:4d,0.004484293,78,TRUE,0.007116874,FALSE,0.018893351,27
1594513107,00:0f:00:70:91:0a,0.002792826,75.30000305,FALSE,0.005052672,FALSE,0.013103809,19.5
1594513109,b8:27:eb:bf:9d:51,0.005025115,50.3,FALSE,0.007727928,FALSE,0.020631076,22.2
1594513112,1c:bf:ce:15:ec:4d,0.004498747,77.90000153,TRUE,0.007133461,FALSE,0.01894039,27
1594513113,b8:27:eb:bf:9d:51,0.005000473,50.2,FALSE,0.007700495,FALSE,0.020552857,22.2
1594513115,00:0f:00:70:91:0a,0.002792826,75.30000305,FALSE,0.005052672,FALSE,0.013103809,19.5
1594513116,b8:27:eb:bf:9d:51,0.005017899,50.2,FALSE,0.007719898,FALSE,0.02060818,22.2
1594513117,1c:bf:ce:15:ec:4d,0.004341545,78.09999847,TRUE,0.006952255,FALSE,0.018426906,27
1594513120,b8:27:eb:bf:9d:51,0.005030957,50.3,FALSE,0.007734426,FALSE,0.020649609,22.2
1594513121,1c:bf:ce:15:ec:4d,0.004391004,77.90000153,TRUE,0.007009459,FALSE,0.018588908,27
1594513124,b8:27:eb:bf:9d:51,0.004986067,50.4,FALSE,0.007684441,FALSE,0.020507089,22.3
1594513126,1c:bf:ce:15:ec:4d,0.004423184,77.90000153,TRUE,0.007046582,FALSE,0.018694089,27
1594513127,b8:27:eb:bf:9d:51,0.005001927,50.4,FALSE,0.007702115,FALSE,0.020557476,22.2
1594513129,1c:bf:ce:15:ec:4d,0.004349402,77.90000153,TRUE,0.006961354,FALSE,0.018452669,27
1594513131,b8:27:eb:bf:9d:51,0.005007697,50.5,FALSE,0.007708541,FALSE,0.020575797,22.2
1594513133,00:0f:00:70:91:0a,0.002840089,75.09999847,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513133,1c:bf:ce:15:ec:4d,0.004596734,78,TRUE,0.007245524,FALSE,0.01925839,27
1594513135,b8:27:eb:bf:9d:51,0.00501782,50.7,FALSE,0.00771981,FALSE,0.02060793,22.2
1594513139,b8:27:eb:bf:9d:51,0.00502361,51,FALSE,0.007726254,FALSE,0.020626304,22.2
1594513139,00:0f:00:70:91:0a,0.002840089,75.09999847,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513142,b8:27:eb:bf:9d:51,0.005029451,51.1,FALSE,0.007732751,FALSE,0.020644832,22.2
1594513144,1c:bf:ce:15:ec:4d,0.004237585,78,TRUE,0.006831423,FALSE,0.018085011,27
1594513144,00:0f:00:70:91:0a,0.002792826,75.19999695,FALSE,0.005052672,FALSE,0.013103809,19.5
1594513146,b8:27:eb:bf:9d:51,0.005009117,51.2,FALSE,0.007710122,FALSE,0.020580305,22.2
1594513150,b8:27:eb:bf:9d:51,0.005009117,51.3,FALSE,0.007710122,FALSE,0.020580305,22.2
1594513152,1c:bf:ce:15:ec:4d,0.004245145,77.90000153,TRUE,0.006840238,FALSE,0.018109938,27
1594513153,b8:27:eb:bf:9d:51,0.005020767,51.4,FALSE,0.00772309,FALSE,0.020617282,22.2
1594513154,00:0f:00:70:91:0a,0.002792826,75.30000305,FALSE,0.005052672,FALSE,0.013103809,19.5
1594513156,1c:bf:ce:15:ec:4d,0.004302587,77.90000153,TRUE,0.00690707,FALSE,0.018299006,27
1594513157,b8:27:eb:bf:9d:51,0.005003514,51.4,FALSE,0.007703883,FALSE,0.020562515,22.2
1594513159,00:0f:00:70:91:0a,0.002840089,75.30000305,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513161,b8:27:eb:bf:9d:51,0.004984649,51.4,FALSE,0.00768286,FALSE,0.020502582,22.2
1594513164,00:0f:00:70:91:0a,0.002792826,75.40000153,FALSE,0.005052672,FALSE,0.013103809,19.5
1594513164,b8:27:eb:bf:9d:51,0.005020725,51.3,FALSE,0.007723043,FALSE,0.020617148,22.2
1594513166,1c:bf:ce:15:ec:4d,0.004451498,77.90000153,TRUE,0.007079184,FALSE,0.018786491,27
1594513168,b8:27:eb:bf:9d:51,0.004990367,51.3,FALSE,0.007689234,FALSE,0.020520753,22.3
1594513169,00:0f:00:70:91:0a,0.002840089,75.40000153,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513170,1c:bf:ce:15:ec:4d,0.0043751,77.90000153,TRUE,0.006991084,FALSE,0.018536861,27
1594513172,b8:27:eb:bf:9d:51,0.005029451,51.2,FALSE,0.007732751,FALSE,0.020644832,22.3
1594513173,00:0f:00:70:91:0a,0.002731428,75.40000153,FALSE,0.00497207,FALSE,0.012880642,19.5
1594513175,b8:27:eb:bf:9d:51,0.005003345,51.2,FALSE,0.007703695,FALSE,0.020561979,22.3
1594513178,1c:bf:ce:15:ec:4d,0.004349402,77.90000153,TRUE,0.006961354,FALSE,0.018452669,27
1594513178,00:0f:00:70:91:0a,0.002746464,75.40000153,FALSE,0.004991855,FALSE,0.012935399,19.5
1594513179,b8:27:eb:bf:9d:51,0.005007824,51.1,FALSE,0.007708682,FALSE,0.020576199,22.3
1594513181,1c:bf:ce:15:ec:4d,0.004351369,78,TRUE,0.006963631,FALSE,0.018459116,27
1594513183,b8:27:eb:bf:9d:51,0.005029451,51.1,FALSE,0.007732751,FALSE,0.020644832,22.3
1594513184,00:0f:00:70:91:0a,0.002840089,75.40000153,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513186,1c:bf:ce:15:ec:4d,0.004318122,78,TRUE,0.006925101,FALSE,0.018350039,27
1594513186,b8:27:eb:bf:9d:51,0.004996205,51,FALSE,0.00769574,FALSE,0.020539301,22.3
1594513190,b8:27:eb:bf:9d:51,0.005032342,50.9,FALSE,0.007735967,FALSE,0.020654002,22.3
1594513191,1c:bf:ce:15:ec:4d,0.004349402,77.90000153,TRUE,0.006961354,FALSE,0.018452669,27
1594513192,00:0f:00:70:91:0a,0.002840089,75.69999695,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513194,b8:27:eb:bf:9d:51,0.005029451,50.8,FALSE,0.007732751,FALSE,0.020644832,22.3
1594513197,b8:27:eb:bf:9d:51,0.00502361,50.6,FALSE,0.007726254,FALSE,0.020626304,22.3
1594513199,00:0f:00:70:91:0a,0.002792826,75.40000153,FALSE,0.005052672,FALSE,0.013103809,19.5
1594513201,b8:27:eb:bf:9d:51,0.005033871,50.5,FALSE,0.007737666,FALSE,0.02065885,22.3
1594513201,1c:bf:ce:15:ec:4d,0.004302587,77.90000153,TRUE,0.00690707,FALSE,0.018299006,27
1594513205,b8:27:eb:bf:9d:51,0.005019322,50.5,FALSE,0.007721483,FALSE,0.020612698,22.3
1594513205,1c:bf:ce:15:ec:4d,0.004351369,77.19999695,TRUE,0.006963631,FALSE,0.018459116,27
1594513206,00:0f:00:70:91:0a,0.002792826,75.40000153,FALSE,0.005052672,FALSE,0.013103809,19.5
1594513208,b8:27:eb:bf:9d:51,0.005022186,50.5,FALSE,0.007724669,FALSE,0.020621784,22.3
1594513209,1c:bf:ce:15:ec:4d,0.004351369,77.90000153,TRUE,0.006963631,FALSE,0.018459116,27
1594513211,00:0f:00:70:91:0a,0.002840089,75.5,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513212,b8:27:eb:bf:9d:51,0.005036765,50.5,FALSE,0.007740884,FALSE,0.020668028,22.3
1594513216,b8:27:eb:bf:9d:51,0.00505143,50.6,FALSE,0.007757182,FALSE,0.020714513,22.3
1594513216,00:0f:00:70:91:0a,0.002746464,75.5,FALSE,0.004991855,FALSE,0.012935399,19.5
1594513220,b8:27:eb:bf:9d:51,0.005036765,50.7,FALSE,0.007740884,FALSE,0.020668028,22.3
1594513222,00:0f:00:70:91:0a,0.002840089,75.5,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513223,b8:27:eb:bf:9d:51,0.005029488,50.7,FALSE,0.007732792,FALSE,0.020644949,22.3
1594513224,1c:bf:ce:15:ec:4d,0.004391004,77.90000153,TRUE,0.007009459,FALSE,0.018588908,27
1594513227,b8:27:eb:bf:9d:51,0.005063156,50.8,FALSE,0.007770204,FALSE,0.020751659,22.3
1594513230,1c:bf:ce:15:ec:4d,0.004367173,77.90000153,TRUE,0.006981918,FALSE,0.018510903,27
1594513231,b8:27:eb:bf:9d:51,0.005044092,50.9,FALSE,0.007749028,FALSE,0.020691255,22.3
1594513234,b8:27:eb:bf:9d:51,0.005061692,50.9,FALSE,0.007768579,FALSE,0.020747022,22.3
1594513234,00:0f:00:70:91:0a,0.002840089,75.40000153,FALSE,0.005114383,FALSE,0.013274837,19.5
1594513235,1c:bf:ce:15:ec:4d,0.004343508,77.80000305,TRUE,0.006954528,FALSE,0.018433343,27
1594513238,b8:27:eb:bf:9d:51,0.005061692,50.8,FALSE,0.007768579,FALSE,0.020747022,22.3
1594513239,1c:bf:ce:15:ec:4d,0.004351369,77.80000305,TRUE,0.006963631,FALSE,0.018459116,27
1594513239,00:0f:00:70:91:0a,0.002792826,75.5,FALSE,0.005052672,FALSE,0.013103809,19.60000038
1594513242,b8:27:eb:bf:9d:51,0.005061692,50.7,FALSE,0.007768579,FALSE,0.020747022,22.3
1594513244,00:0f:00:70:91:0a,0.002792826,75.5,FALSE,0.005052672,FALSE,0.013103809,19.60000038
1594513245,1c:bf:ce:15:ec:4d,0.004351369,78.19999695,TRUE,0.006963631,FALSE,0.018459116,27
1594513245,b8:27:eb:bf:9d:51,0.005061692,50.7,FALSE,0.007768579,FALSE,0.020747022,22.3
1594513249,b8:27:eb:bf:9d:51,0.005060218,50.6,FALSE,0.007766942,FALSE,0.020742353,22.3
1594513249,00:0f:00:70:91:0a,0.002700983,75.5,FALSE,0.004931918,FALSE,0.012769561,19.60000038
1594513251,1c:bf:ce:15:ec:4d,0.004451498,78.59999847,TRUE,0.007079184,FALSE,0.018786491,27
1594513253,b8:27:eb:bf:9d:51,0.005067583,50.6,FALSE,0.007775119,FALSE,0.020765679,22.3
1594513253,00:0f:00:70:91:0a,0.002656364,75.5,FALSE,0.004872844,FALSE,0.012606249,19.5
1594513256,b8:27:eb:bf:9d:51,0.005060218,50.6,FALSE,0.007766942,FALSE,0.020742353,22.3
1594513257,1c:bf:ce:15:ec:4d,0.0043751,78.59999847,TRUE,0.006991084,FALSE,0.018536861,27
1594513257,00:0f:00:70:91:0a,0.002731428,75.5,FALSE,0.00497207,FALSE,0.012880642,19.5
1594513260,b8:27:eb:bf:9d:51,0.005067583,50.6,FALSE,0.007775119,FALSE,0.020765679,22.4
1594513264,b8:27:eb:bf:9d:51,0.005074983,50.6,FALSE,0.00778333,FALSE,0.020789105,22.3
1594513264,1c:bf:ce:15:ec:4d,0.004256563,78.80000305,TRUE,0.006853542,FALSE,0.018147564,27
1594513266,00:0f:00:70:91:0a,0.002792826,75.5,FALSE,0.005052672,FALSE,0.013103809,19.5
1594513267,b8:27:eb:bf:9d:51,0.00506906,50.6,FALSE,0.007776758,FALSE,0.020770355,22.4
1594513268,1c:bf:ce:15:ec:4d,0.004245145,78.80000305,TRUE,0.006840238,FALSE,0.018109938,27
1594513271,b8:27:eb:bf:9d:51,0.005042623,50.7,FALSE,0.007747396,FALSE,0.0206866,22.4
1594513273,1c:bf:ce:15:ec:4d,0.004245145,79,TRUE,0.006840238,FALSE,0.018109938,27
1594513275,00:0f:00:70:91:0a,0.002792826,75.59999847,FALSE,0.005052672,FALSE,0.013103809,19.60000038
1594513275,b8:27:eb:bf:9d:51,0.005073504,50.6,FALSE,0.007781689,FALSE,0.020784424,22.3
1594513278,b8:27:eb:bf:9d:51,0.005089857,50.7,FALSE,0.007799825,FALSE,0.020836172,22.4
1594513279,1c:bf:ce:15:ec:4d,0.004310347,79,TRUE,0.006916078,FALSE,0.018324501,27
1594513280,00:0f:00:70:91:0a,0.002792826,75.69999695,FALSE,0.005052672,FALSE,0.013103809,19.60000038
1594513282,b8:27:eb:bf:9d:51,0.005052902,50.7,FALSE,0.007758817,FALSE,0.020719175,22.4
1594513283,1c:bf:ce:15:ec:4d,0.004341545,78.5,TRUE,0.006952255,FALSE,0.018426906,27
1594513285,00:0f:00:70:91:0a,0.002792826,75.59999847,FALSE,0.005052672,FALSE,0.013103809,19.60000038
1594513286,b8:27:eb:bf:9d:51,0.005036765,50.7,FALSE,0.007740884,FALSE,0.020668028,22.4
1594513288,1c:bf:ce:15:ec:4d,0.004341545,78.30000305,TRUE,0.006952255,FALSE,0.018426906,27
1594513289,b8:27:eb:bf:9d:51,0.00505143,50.7,FALSE,0.007757182,FALSE,0.020714513,22.4
1594513293,00:0f:00:70:91:0a,0.002746464,75.5,FALSE,0.004991855,FALSE,0.012935399,19.5
1594513293,b8:27:eb:bf:9d:51,0.005083914,50.8,FALSE,0.007793236,FALSE,0.020817371,22.4
1594513296,1c:bf:ce:15:ec:4d,0.004310347,78.19999695,TRUE,0.006916078,FALSE,0.018324501,27
1594513297,b8:27:eb:bf:9d:51,0.005054336,50.8,FALSE,0.00776041,FALSE,0.020723721,22.4
1594513299,00:0f:00:70:91:0a,0.002746464,75.59999847,FALSE,0.004991855,FALSE,0.012935399,19.60000038
1594513300,1c:bf:ce:15:ec:4d,0.004341545,78.19999695,TRUE,0.006952255,FALSE,0.018426906,27
1594513301,b8:27:eb:bf:9d:51,0.005082432,50.8,FALSE,0.007791593,FALSE,0.020812683,22.4
1594513303,00:0f:00:70:91:0a,0.002700983,75.59999847,FALSE,0.004931918,FALSE,0.012769561,19.60000038
1594513304,b8:27:eb:bf:9d:51,0.005035299,50.8,FALSE,0.007739255,FALSE,0.020663379,22.3
1594513305,1c:bf:ce:15:ec:4d,0.004279504,78.09999847,TRUE,0.006880243,FALSE,0.018223098,27
1594513307,00:0f:00:70:91:0a,0.002656364,75.59999847,FALSE,0.004872844,FALSE,0.012606249,19.60000038
1594513308,b8:27:eb:bf:9d:51,0.005054336,50.9,FALSE,0.00776041,FALSE,0.020723721,22.4
1594513309,1c:bf:ce:15:ec:4d,0.004291028,78.09999847,TRUE,0.006893641,FALSE,0.018261005,27
1594513310,00:0f:00:70:91:0a,0.002656364,75.59999847,FALSE,0.004872844,FALSE,0.012606249,19.60000038
1594513312,b8:27:eb:bf:9d:51,0.005022228,51,FALSE,0.007724716,FALSE,0.020621918,22.4
1594513313,1c:bf:ce:15:ec:4d,0.004302587,78.09999847,TRUE,0.00690707,FALSE,0.018299006,27
1594513315,b8:27:eb:bf:9d:51,0.005119799,51,FALSE,0.007832991,FALSE,0.020930824,22.4
1594513316,00:0f:00:70:91:0a,0.002792826,75.69999695,FALSE,0.005052672,FALSE,0.013103809,19.60000038
1594513317,1c:bf:ce:15:ec:4d,0.004403027,78,TRUE,0.007023337,FALSE,0.018628225,27
1594513319,b8:27:eb:bf:9d:51,0.005045523,51,FALSE,0.007750619,FALSE,0.020695793,22.4
1594513323,b8:27:eb:bf:9d:51,0.005067583,51.1,FALSE,0.007775119,FALSE,0.020765679,22.4
1594513324,00:0f:00:70:91:0a,0.002746464,75.80000305,FALSE,0.004991855,FALSE,0.012935399,19.60000038
1594513326,b8:27:eb:bf:9d:51,0.005066107,51.1,FALSE,0.00777348,FALSE,0.020761005,22.4
1594513327,1c:bf:ce:15:ec:4d,0.0043751,77.90000153,TRUE,0.006991084,FALSE,0.018536861,27
1594513330,b8:27:eb:bf:9d:51,0.005066107,51.1,FALSE,0.00777348,FALSE,0.020761005,22.4
1594513333,1c:bf:ce:15:ec:4d,0.004351369,77.90000153,TRUE,0.006963631,FALSE,0.018459116,27
